player_name,age,position,club_involved,fee,transfer_period,year,season
Ivone De Franceschi,25,Left Winger,Sporting CP,0.0,out,Summer,1999,1999/2000
Marco Fabris,18,Centre-Back,Sandonà,0.0,out,Summer,1999,1999/2000
Alessandro Pistone,23,Left-Back,Newcastle,0.0,out,Summer,1999,1999/2000
Álvaro Recoba,23,Second Striker,Inter,0.0,out,Summer,1999,1999/2000
Augustine Ahinful,24,Centre-Forward,Leiria,0.0,out,Summer,1999,1999/2000
Bruno N'Gotty,28,Centre-Back,Milan,4500000.0,in,Winter,1999,1999/2000
Maurizio Ganz,31,Centre-Forward,Milan,0.0,in,Winter,1999,1999/2000
Tomislav Rukavina,25,Right Midfield,Dinamo Zagreb,0.0,in,Winter,1999,1999/2000
Robert Ibertsberger,22,Right-Back,Austria Salzb.,0.0,in,Winter,1999,1999/2000
Ciro Ginestra,20,Centre-Forward,Ternana,0.0,in,Winter,1999,1999/2000
Marco Cento,23,midfield,Castel di Sangro,0.0,in,Winter,1999,1999/2000
Pierluigi Orlandini,27,Right Midfield,Milan,0.0,in,Winter,1999,1999/2000
Salvatore Miceli,25,Defensive Midfield,Napoli,0.0,out,Winter,1999,1999/2000
Alessandro Dal Canto,24,Left-Back,Bologna,0.0,out,Winter,1999,1999/2000
Francesco Ciullo,20,attack,Reggiana,0.0,out,Winter,1999,1999/2000
Massimo Borgobello,28,Centre-Forward,Ternana,0.0,out,Winter,1999,1999/2000
Hiroshi Nanami,27,Left Midfield,Júbilo Iwata,0.0,out,Winter,1999,1999/2000
Joachim Björklund,30,Centre-Back,Valencia,4000000.0,in,Summer,2001,2001/2002
Daniel Andersson,23,Defensive Midfield,Bari,2500000.0,in,Summer,2001,2001/2002
Jimmy Algérino,29,Right-Back,Paris SG,0.0,in,Summer,2001,2001/2002
Federico Magallanes,25,Centre-Forward,Defensor,0.0,in,Summer,2001,2001/2002
Mario Cvitanovic,26,Centre-Back,Hellas Verona,0.0,in,Summer,2001,2001/2002
Matías Donnet,21,Attacking Midfield,CA Unión,0.0,in,Summer,2001,2001/2002
Mauro Bressan,30,Defensive Midfield,Fiorentina,0.0,in,Summer,2001,2001/2002
Francesco Bison,20,Goalkeeper,Jesolo,0.0,in,Summer,2001,2001/2002
Valentino Lai,17,Central Midfield,Malmö U19,0.0,in,Summer,2001,2001/2002
Stefano Bellè,24,Left Winger,L'Aquila,0.0,in,Summer,2001,2001/2002
William Viali,26,Centre-Back,Lecce,0.0,in,Summer,2001,2001/2002
Franck Ongfiang,16,Left Midfield,G. Bordeaux B,0.0,in,Summer,2001,2001/2002
Pablo García,24,Defensive Midfield,Milan,0.0,in,Summer,2001,2001/2002
Daniel Niccolini,18,Centre-Back,Catanzaro,0.0,out,Summer,2001,2001/2002
Gianluca Luppi,34,Centre-Back,Napoli,0.0,out,Summer,2001,2001/2002
Michael Scheuber,19,midfield,Verbania,0.0,out,Summer,2001,2001/2002
Paulo da Silva,21,Centre-Back,Cosenza,0.0,out,Summer,2001,2001/2002
Alessio Bandieri,27,Goalkeeper,Padova,0.0,out,Summer,2001,2001/2002
Marco Cento,25,midfield,Unknown,0.0,out,Summer,2001,2001/2002
Pablo Pinones-Arce,19,Centre-Forward,Hammarby,0.0,out,Summer,2001,2001/2002
Tommaso Toffanin,18,midfield,Padova,0.0,out,Summer,2001,2001/2002
Salvatore Masiello,19,Left-Back,Lumezzane,0.0,out,Summer,2001,2001/2002
Paolo Foglio,25,Right-Back,Chievo Verona,0.0,out,Summer,2001,2001/2002
Giampiero Maini,29,Defensive Midfield,AC Parma,0.0,out,Summer,2001,2001/2002
Francesco Pedone,33,Right Midfield,Como,0.0,out,Summer,2001,2001/2002
Fabio Bazzani,24,Centre-Forward,Perugia,0.0,out,Summer,2001,2001/2002
Cristian Bertani,20,Centre-Forward,Carrarese,0.0,out,Summer,2001,2001/2002
Francesco Benussi,19,Goalkeeper,Ascoli,0.0,out,Summer,2001,2001/2002
Stefano Bellè,25,Left Winger,Ancona,0.0,out,Summer,2001,2001/2002
Michael Konsel,39,Goalkeeper,Retired,0.0,out,Summer,2001,2001/2002
Marcone,23,Centre-Back,EC Vitória,0.0,in,Winter,2001,2001/2002
Roberto Merenda,17,Centre-Back,Fiorenzuola,0.0,in,Winter,2001,2001/2002
Mario Santana,20,Second Striker,San Lorenzo,0.0,in,Winter,2001,2001/2002
Joachim Björklund,30,Centre-Back,Sunderland,2230000.0,out,Winter,2001,2001/2002
Jimmy Algérino,30,Right-Back,FC Sochaux,0.0,out,Winter,2001,2001/2002
Runar Berg,31,Central Midfield,Bodø/Glimt,0.0,out,Winter,2001,2001/2002
Mariano Sotgia,32,Right Winger,Padova,0.0,out,Winter,2001,2001/2002
Rubén Maldonado,22,Centre-Back,Cosenza,0.0,out,Winter,2001,2001/2002
Stefano Morrone,23,Central Midfield,Cosenza,0.0,out,Winter,2001,2001/2002
