player_name,age,position,club_involved,fee,transfer_period,year,season
Gianluca De Angelis,17,Centre-Forward,Parma U19,0.0,Summer,1998,1998/1999
Jesper Blomqvist,24,Left Midfield,Man Utd,-7000000.0,Summer,1998,1998/1999
Adaílton,21,Second Striker,Paris SG,-2000000.0,Summer,1998,1998/1999
Edrik Tiozzo,19,midfield,Pro Patria,0.0,Summer,1998,1998/1999
Nicola Antonio Calabro,21,defence,Città di Lecco,0.0,Summer,1998,1998/1999
Pietro Strada,28,Left Midfield,Perugia,0.0,Summer,1998,1998/1999
Armando Tuani,20,Goalkeeper,Unknown,0.0,Summer,1998,1998/1999
Zé Maria,24,Right-Back,Perugia,0.0,Summer,1998,1998/1999
Saliou Lassissi,20,Centre-Back,Sampdoria,0.0,Summer,1998,1998/1999
Simone Barone,20,Central Midfield,Padova,0.0,Summer,1998,1998/1999
Genny Del Prete,18,Centre-Forward,Andria,0.0,Summer,1998,1998/1999
Massimo Crippa,33,Central Midfield,Torino,0.0,Summer,1998,1998/1999
Davide Micillo,27,Goalkeeper,Atalanta BC,0.0,Winter,1998,1998/1999
Federico Giunti,27,Defensive Midfield,Milan,-250000.0,Winter,1998,1998/1999
Roberto Stellone,21,Centre-Forward,Lecce,0.0,Winter,1998,1998/1999
Pierluigi Orlandini,26,Right Midfield,Milan,0.0,Winter,1998,1998/1999
Márcio Amoroso,24,Centre-Forward,Udinese,28000000.0,Summer,1999,1999/2000
Ousmane Dabo,22,Defensive Midfield,Inter,15490000.0,Summer,1999,1999/2000
Ariel Ortega,25,Attacking Midfield,Sampdoria,9400000.0,Summer,1999,1999/2000
Paolo Cannavaro,18,Centre-Back,Napoli,1000000.0,Summer,1999,1999/2000
Stephen Appiah,18,Defensive Midfield,Udinese,700000.0,Summer,1999,1999/2000
Johan Walem,27,Left Midfield,Udinese,0.0,Summer,1999,1999/2000
Roberto Breda,29,Central Midfield,Salernitana,0.0,Summer,1999,1999/2000
