player_name,age,position,club_involved,fee,transfer_period,year,season
Irakli Shekiladze,22,Second Striker,Latina Calcio,0.0,out,Winter,2014,2014/2015
Emanuele Rovini,19,Centre-Forward,SPAL,0.0,out,Winter,2014,2014/2015
Francesco Colombini,21,Centre-Back,Tuttocuoio,0.0,out,Winter,2014,2014/2015
Roberto Silvestri,19,Right Midfield,Gavorrano,0.0,out,Winter,2014,2014/2015
Lúan Menegaz,21,Centre-Back,Without Club,0.0,out,Winter,2014,2014/2015
Romano Perticone,28,Centre-Back,Novara,0.0,out,Winter,2014,2014/2015
Diego Laxalt,21,Left-Back,Inter,0.0,out,Winter,2014,2014/2015
Matteo Bianchetti,21,Centre-Back,Hellas Verona,0.0,out,Winter,2014,2014/2015
Rodrigo Aguirre,20,Centre-Forward,Udinese Calcio,0.0,out,Winter,2014,2014/2015
Riccardo Saponara,23,Attacking Midfield,AC Milan,4000000.0,in,Summer,2015,2015/2016
Luca Bittante,21,Right-Back,Fiorentina,800000.0,in,Summer,2015,2015/2016
Raffaele Maiello,24,Defensive Midfield,SSC Napoli,750000.0,in,Summer,2015,2015/2016
Michele Camporese,23,Centre-Back,Fiorentina,500000.0,in,Summer,2015,2015/2016
Marko Livaja,22,Centre-Forward,Rubin Kazan,300000.0,in,Summer,2015,2015/2016
Andrea Costa,29,Centre-Back,Parma,0.0,in,Summer,2015,2015/2016
Kastriot Dermaku,23,Centre-Back,Melfi,0.0,in,Summer,2015,2015/2016
Rade Krunic,21,Central Midfield,Borac Cacak,0.0,in,Summer,2015,2015/2016
Marco Zambelli,29,Right-Back,Brescia,0.0,in,Summer,2015,2015/2016
Uros Cosic,22,Centre-Back,Pescara,0.0,in,Summer,2015,2015/2016
Lukasz Skorupski,24,Goalkeeper,AS Roma,0.0,in,Summer,2015,2015/2016
Leandro Paredes,21,Defensive Midfield,AS Roma,0.0,in,Summer,2015,2015/2016
Marcel Büchel,24,Central Midfield,Juventus,0.0,in,Summer,2015,2015/2016
Assane Dioussé,17,Defensive Midfield,Empoli U19,0.0,in,Summer,2015,2015/2016
Alessandro Piu,18,Left Winger,Empoli U19,0.0,in,Summer,2015,2015/2016
Mirko Valdifiori,29,Defensive Midfield,SSC Napoli,5500000.0,out,Summer,2015,2015/2016
Elseid Hysaj,21,Right-Back,SSC Napoli,5000000.0,out,Summer,2015,2015/2016
Mateus Dos Santos,25,Centre-Forward,Chieti,0.0,out,Summer,2015,2015/2016
Francesco Tavano,36,Centre-Forward,Avellino,0.0,out,Summer,2015,2015/2016
Carlo Menichetti,19,Defensive Midfield,Ponsacco,0.0,out,Summer,2015,2015/2016
Davide Bassi,30,Goalkeeper,Atalanta BC,0.0,out,Summer,2015,2015/2016
Leonardo Bianchi,23,Attacking Midfield,Rieti,0.0,out,Summer,2015,2015/2016
Matteo Ricci,21,Goalkeeper,AS Livorno,0.0,out,Summer,2015,2015/2016
Ludovico Gargiulo,20,Central Midfield,Cremonese,0.0,out,Summer,2015,2015/2016
Stefano Castellani,23,attack,Delta Rovigo,0.0,out,Summer,2015,2015/2016
Luca Martinelli,26,Centre-Back,ACR Messina,0.0,out,Summer,2015,2015/2016
Elia Angeli,20,Centre-Forward,Castelnuovo,0.0,out,Summer,2015,2015/2016
Gianmaria Bolognesi,19,Goalkeeper,Ghivizzano,0.0,out,Summer,2015,2015/2016
