player_name,age,position,club_involved,fee,transfer_period,year,season
Andrea Palazzi,21,Central Midfield,Pescara,0.0,Summer,2017,2017/2018
Gaston Camara,21,Right Winger,Gil Vicente,0.0,Summer,2017,2017/2018
Raffaele Di Gennaro,23,Goalkeeper,Spezia Calcio,0.0,Summer,2017,2017/2018
Roberto Ogunseye,22,Centre-Forward,Olbia,0.0,Summer,2017,2017/2018
Fabio Della Giovanna,20,Centre-Back,SPAL,0.0,Summer,2017,2017/2018
Enrico De Micheli,20,Defensive Midfield,Renate,0.0,Summer,2017,2017/2018
Eloge Yao,21,Centre-Back,FC Lugano,0.0,Summer,2017,2017/2018
Enrico Baldini,20,Centre-Forward,Ascoli,0.0,Summer,2017,2017/2018
Isaac Donkor,21,Centre-Back,Cesena,0.0,Summer,2017,2017/2018
Andrea Bandini,23,Right-Back,Brescia,0.0,Summer,2017,2017/2018
Jonathan Biabiany,29,Right Winger,Sparta Prague,0.0,Summer,2017,2017/2018
Lorenzo Tassi,22,Central Midfield,Vicenza,0.0,Summer,2017,2017/2018
Mattia Bonetto,20,Central Midfield,Prato,0.0,Summer,2017,2017/2018
Alessandro Bastoni,18,Centre-Back,Atalanta BC,0.0,Summer,2017,2017/2018
Francesco Forte,24,Centre-Forward,Spezia Calcio,0.0,Summer,2017,2017/2018
Rey Manaj,20,Centre-Forward,Granada CF,0.0,Summer,2017,2017/2018
Ítalo,21,Centre-Back,Olhanense,0.0,Summer,2017,2017/2018
Tommaso Equizi,20,Centre-Back,Fermana,0.0,Summer,2017,2017/2018
Zé Turbo,20,Centre-Forward,Catania,0.0,Summer,2017,2017/2018
Davide Costa,21,Goalkeeper,AS Gubbio,0.0,Summer,2017,2017/2018
Geoffrey Kondogbia,24,Defensive Midfield,Valencia,0.0,Summer,2017,2017/2018
Riccardo Gaiola,21,Central Midfield,Santarcangelo,0.0,Summer,2017,2017/2018
Andrea Romanò,23,Central Midfield,Monza,0.0,Summer,2017,2017/2018
Ionut Radu,20,Goalkeeper,Avellino,0.0,Summer,2017,2017/2018
Morten Knudsen,22,Defensive Midfield,Without Club,0.0,Summer,2017,2017/2018
Nicolò Gazzotti,20,Right-Back,Without Club,0.0,Summer,2017,2017/2018
Edmund Hottor,24,Central Midfield,Without Club,0.0,Summer,2017,2017/2018
Andrea Pinton,21,defence,Without Club,0.0,Summer,2017,2017/2018
Trent Sainsbury,25,Centre-Back,JS Suning,0.0,Summer,2017,2017/2018
Roberto Gagliardini,23,Central Midfield,Atalanta BC,0.0,Summer,2017,2017/2018
Lisandro López,28,Centre-Back,Benfica,450000.0,Winter,2017,2017/2018
Rafinha,24,Central Midfield,Barcelona,0.0,Winter,2017,2017/2018
Dodô,26,Left-Back,Sampdoria,-5500000.0,Winter,2017,2017/2018
Gabriel Barbosa,21,Centre-Forward,Santos FC,-1700000.0,Winter,2017,2017/2018
João Mário,25,Central Midfield,West Ham,-1200000.0,Winter,2017,2017/2018
Yuto Nagatomo,31,Left-Back,Galatasaray,-1000000.0,Winter,2017,2017/2018
Loris Zonta,20,Central Midfield,Bassano,0.0,Winter,2017,2017/2018
George Puscas,21,Centre-Forward,Novara,0.0,Winter,2017,2017/2018
Zinho Vanheusden,18,Centre-Back,Standard Liège,0.0,Winter,2017,2017/2018
Andrea Cagnano,19,Left-Back,AC Pisa,0.0,Winter,2017,2017/2018
Davide Costa,21,Goalkeeper,Bassano,0.0,Winter,2017,2017/2018
Moussa Souare,19,Second Striker,Mosta FC,0.0,Winter,2017,2017/2018
Zé Turbo,21,Centre-Forward,Olhanense,0.0,Winter,2017,2017/2018
Radja Nainggolan,30,Central Midfield,AS Roma,38000000.0,Summer,2018,2018/2019
Lautaro Martínez,20,Centre-Forward,Racing Club,25000000.0,Summer,2018,2018/2019
Yann Karamoh,19,Left Winger,SM Caen,6500000.0,Summer,2018,2018/2019
Sime Vrsaljko,26,Right-Back,Atlético Madrid,6500000.0,Summer,2018,2018/2019
Federico Dimarco,20,Centre-Back,FC Sion,5000000.0,Summer,2018,2018/2019
