player_name,age,position,club_involved,fee,transfer_period,year,season
Fernando Couto,28,Centre-Back,Barcelona,3400000.0,in,Summer,1998,1998/1999
Stefano Lombardi,21,Centre-Back,Genoa,250000.0,in,Summer,1998,1998/1999
Igor Protti,30,Centre-Forward,Napoli,0.0,in,Summer,1998,1998/1999
Alessandro Iannuzzi,22,Centre-Forward,Lecce,0.0,in,Summer,1998,1998/1999
Stefano Di Fiordo,18,Centre-Back,Lazio U19,0.0,in,Summer,1998,1998/1999
Giorgio Santarelli,17,Right-Back,Lazio U19,0.0,in,Summer,1998,1998/1999
Francesco Carbone,18,Right-Back,Lazio U19,0.0,in,Summer,1998,1998/1999
Giampiero Pinzi,17,Central Midfield,Lazio U19,0.0,in,Summer,1998,1998/1999
Pierluigi Casiraghi,29,Centre-Forward,Chelsea,7750000.0,out,Summer,1998,1998/1999
Diego Fuser,29,Right Midfield,AC Parma,6000000.0,out,Summer,1998,1998/1999
José Chamot,29,Centre-Back,Atlético Madrid,6000000.0,out,Summer,1998,1998/1999
Alessandro Grandoni,20,Centre-Back,Sampdoria,5000000.0,out,Summer,1998,1998/1999
Vladimir Jugovic,28,Left Midfield,Atlético Madrid,5000000.0,out,Summer,1998,1998/1999
Igor Protti,31,Centre-Forward,Reggiana,0.0,out,Summer,1998,1998/1999
Mirko Laurentini,19,midfield,Siena,0.0,out,Summer,1998,1998/1999
Mauro Di Lello,20,defence,Pistoiese,0.0,out,Summer,1998,1998/1999
Francesco Carbone,18,Right-Back,Foggia,0.0,out,Summer,1998,1998/1999
Maurizio Domizzi,18,Centre-Back,AS Livorno,0.0,out,Summer,1998,1998/1999
Roberto Rambaudi,32,Right Winger,Without Club,0.0,out,Summer,1998,1998/1999
Fernando Orsi,38,Goalkeeper,Retired,0.0,out,Summer,1998,1998/1999
Federico Crovari,23,Defensive Midfield,Calcio Monza,0.0,in,Winter,1998,1998/1999
Attilio Lombardo,32,Right Winger,Crystal Palace,0.0,in,Winter,1998,1998/1999
Giorgio Venturin,30,Central Midfield,Atlético Madrid,3600000.0,out,Winter,1998,1998/1999
Alessandro Iannuzzi,23,Centre-Forward,Milan,0.0,out,Winter,1998,1998/1999
Giovanni Lopez,31,Centre-Back,Napoli,0.0,out,Winter,1998,1998/1999
Dario Marcolin,27,Defensive Midfield,Blackburn,0.0,out,Winter,1998,1998/1999
Juan Sebastián Verón,24,Central Midfield,AC Parma,30000000.0,in,Summer,1999,1999/2000
Diego Simeone,29,Central Midfield,Inter,10900000.0,in,Summer,1999,1999/2000
Néstor Sensini,32,Centre-Back,AC Parma,7500000.0,in,Summer,1999,1999/2000
Simone Inzaghi,23,Centre-Forward,Piacenza,0.0,in,Summer,1999,1999/2000
Luca Mondini,29,Goalkeeper,Napoli,0.0,in,Summer,1999,1999/2000
Kennet Andersson,31,Centre-Forward,Bologna,0.0,in,Summer,1999,1999/2000
Marco Pisano,17,Left-Back,Lazio U19,0.0,in,Summer,1999,1999/2000
Emanuele Concetti,21,Goalkeeper,Lazio U19,0.0,in,Summer,1999,1999/2000
Gasperino Cinelli,17,Centre-Forward,Lazio U19,0.0,in,Summer,1999,1999/2000
