player_name,age,position,club_involved,fee,transfer_period,year,season
Gabriele Puccio,18,Central Midfield,Inter U19,0.0,in,Summer,2008,2008/2009
Luca Siligardi,20,Right Winger,Inter U19,0.0,in,Summer,2008,2008/2009
Pelé,20,Central Midfield,FC Porto,6000000.0,out,Summer,2008,2008/2009
Luca Ceccarelli,25,Centre-Back,AC Milan,2580000.0,out,Summer,2008,2008/2009
Sebastián Ribas,20,Centre-Forward,Dijon,1000000.0,out,Summer,2008,2008/2009
Tijani Belaid,20,Attacking Midfield,Slavia Prague,400000.0,out,Summer,2008,2008/2009
David Suazo,28,Centre-Forward,Benfica,200000.0,out,Summer,2008,2008/2009
Santiago Solari,31,Left Midfield,San Lorenzo,0.0,out,Summer,2008,2008/2009
Álvaro Recoba,32,Second Striker,Panionios,0.0,out,Summer,2008,2008/2009
Domenico Germinale,21,Centre-Forward,Foggia,0.0,out,Summer,2008,2008/2009
Adriano,27,Centre-Forward,Flamengo,0.0,out,Summer,2008,2008/2009
Philippe Coutinho,16,Left Winger,Vasco da Gama,0.0,out,Summer,2008,2008/2009
Rincón,21,Centre-Back,Ancona,0.0,out,Summer,2008,2008/2009
Matteo Lombardo,23,Left Midfield,Legnano,500,out,Summer,2008,2008/2009
Fabrizio Biava,24,midfield,Spezia,0.0,out,Summer,2008,2008/2009
Dennis Esposito,20,Centre-Back,Reggiana,0.0,out,Summer,2008,2008/2009
Luca Siligardi,20,Right Winger,Bari,0.0,out,Summer,2008,2008/2009
Gabriele Puccio,18,Central Midfield,Hellas Verona,0.0,out,Summer,2008,2008/2009
Enrico Alfonso,20,Goalkeeper,AC Pisa,0.0,out,Summer,2008,2008/2009
Ivan Fatic,19,Centre-Back,Vicenza,0.0,out,Summer,2008,2008/2009
Giacomo Bindi,21,Goalkeeper,Monza,0.0,out,Summer,2008,2008/2009
Attila Filkor,19,Central Midfield,Sassuolo,0.0,out,Summer,2008,2008/2009
César,33,Left Midfield,Without Club,0.0,out,Summer,2008,2008/2009
Luis Jiménez,24,Attacking Midfield,Ternana,0.0,out,Summer,2008,2008/2009
Hernán Crespo,32,Centre-Forward,Chelsea,0.0,out,Summer,2008,2008/2009
Maniche,30,Central Midfield,Atlético Madrid,0.0,out,Summer,2008,2008/2009
Olivier Dacourt,34,Defensive Midfield,Fulham,0.0,out,Winter,2008,2008/2009
Ricardo Quaresma,25,Right Winger,Chelsea,0.0,out,Winter,2008,2008/2009
Ivan Fatic,20,Centre-Back,Salernitana,0.0,out,Winter,2008,2008/2009
Leonardo Bonucci,21,Centre-Back,AC Pisa,0.0,out,Winter,2008,2008/2009
Ibrahim Maaroufi,20,Defensive Midfield,Vicenza,0.0,out,Winter,2008,2008/2009
Giacomo Bindi,21,Goalkeeper,Pistoiese,0.0,out,Winter,2008,2008/2009
Luca Siligardi,21,Right Winger,Piacenza,0.0,out,Winter,2008,2008/2009
Diego Milito,30,Centre-Forward,Genoa,28000000.0,in,Summer,2009,2009/2010
Samuel Eto'o,28,Centre-Forward,Barcelona,20000000.0,in,Summer,2009,2009/2010
Wesley Sneijder,25,Attacking Midfield,Real Madrid,15000000.0,in,Summer,2009,2009/2010
Thiago Motta,26,Defensive Midfield,Genoa,10200000.0,in,Summer,2009,2009/2010
Emiliano Viviano,23,Goalkeeper,Brescia,7000000.0,in,Summer,2009,2009/2010
Lúcio,31,Centre-Back,Bayern Munich,7000000.0,in,Summer,2009,2009/2010
Daniele Pedrelli,21,Left-Back,Treviso,0.0,in,Summer,2009,2009/2010
Marko Arnautovic,20,Centre-Forward,Twente FC,0.0,in,Summer,2009,2009/2010
Matteo Lombardo,24,Left Midfield,Legnano,500,in,Summer,2009,2009/2010
Kerlon,21,Attacking Midfield,Chievo Verona,0.0,in,Summer,2009,2009/2010
Gianluca Litteri,21,Centre-Forward,Treviso,0.0,in,Summer,2009,2009/2010
Simone Fautario,23,Left-Back,Grosseto,0.0,in,Summer,2009,2009/2010
Paolo Tornaghi,22,Goalkeeper,Rimini,0.0,in,Summer,2009,2009/2010
Giulio Donati,19,Right-Back,Inter U19,0.0,in,Summer,2009,2009/2010
Vid Belec,19,Goalkeeper,Inter U19,0.0,in,Summer,2009,2009/2010
Rene Krhin,19,Defensive Midfield,Inter U19,0.0,in,Summer,2009,2009/2010
Zlatan Ibrahimovic,27,Centre-Forward,Barcelona,69500000.0,out,Summer,2009,2009/2010
Robert Acquafresca,21,Centre-Forward,Genoa,15000000.0,out,Summer,2009,2009/2010
Riccardo Meggiorini,23,Centre-Forward,Genoa,5000000.0,out,Summer,2009,2009/2010
Maxwell,27,Left-Back,Barcelona,5000000.0,out,Summer,2009,2009/2010
Leonardo Bonucci,22,Centre-Back,Genoa,4000000.0,out,Summer,2009,2009/2010
Emiliano Viviano,23,Goalkeeper,Bologna,3500000.0,out,Summer,2009,2009/2010
Francesco Bolzoni,20,Defensive Midfield,Genoa,3000000.0,out,Summer,2009,2009/2010
Ivan Fatic,20,Centre-Back,Genoa,1000000.0,out,Summer,2009,2009/2010
Luis Jiménez,25,Attacking Midfield,West Ham,600000.0,out,Summer,2009,2009/2010
Daniele Marino,20,Centre-Back,Melfi,0.0,out,Summer,2009,2009/2010
Hernán Crespo,34,Centre-Forward,Genoa,0.0,out,Summer,2009,2009/2010
Julio Cruz,34,Centre-Forward,Lazio,0.0,out,Summer,2009,2009/2010
Enrico Alfonso,21,Goalkeeper,Modena,0.0,out,Summer,2009,2009/2010
Nelson Rivas,26,Centre-Back,AS Livorno,0.0,out,Summer,2009,2009/2010
Rincón,22,Centre-Back,Piacenza,0.0,out,Summer,2009,2009/2010
Nicolás Burdisso,28,Centre-Back,AS Roma,0.0,out,Summer,2009,2009/2010
Nicola Napolitano,26,Central Midfield,Manfredonia,0.0,out,Summer,2009,2009/2010
Zule,19,Left Winger,Fuengirola,0.0,out,Summer,2009,2009/2010
Gabriele Puccio,19,Central Midfield,Portosummaga,0.0,out,Summer,2009,2009/2010
Ibrahim Maaroufi,20,Defensive Midfield,Vicenza,0.0,out,Summer,2009,2009/2010
Paolo Tornaghi,21,Goalkeeper,Rimini,0.0,out,Summer,2009,2009/2010
