player_name,age,position,club_involved,fee,transfer_period,year,season
Mattia Cassani,21,Right-Back,Hellas Verona,1830000.0,out,Summer,2005,2005/2006
Fabrizio Miccoli,26,Centre-Forward,Benfica,1150000.0,out,Summer,2005,2005/2006
Daniele Gastaldello,22,Centre-Back,Siena,450000.0,out,Summer,2005,2005/2006
Alessio Tacchinardi,30,Defensive Midfield,Villarreal,100000.0,out,Summer,2005,2005/2006
Paolo Montero,33,Centre-Back,San Lorenzo,0.0,out,Summer,2005,2005/2006
Benjamin Onwuachi,21,Centre-Forward,Standard Liège,0.0,out,Summer,2005,2005/2006
Marcelo Salas,30,Centre-Forward,U. de Chile,0.0,out,Summer,2005,2005/2006
Rey Volpato,18,Centre-Forward,Siena,0.0,out,Summer,2005,2005/2006
Orlando Urbano,21,Centre-Back,Torres,0.0,out,Summer,2005,2005/2006
Alessandro La Vecchia,20,midfield,Ivrea,0.0,out,Summer,2005,2005/2006
Olivier Kapo,24,Attacking Midfield,Monaco,0.0,out,Summer,2005,2005/2006
Antonio Mirante,21,Goalkeeper,Siena,0.0,out,Summer,2005,2005/2006
Luigi Lavecchia,23,Right Midfield,Le Mans UC 72,0.0,out,Summer,2005,2005/2006
Matteo Cavagna,19,Central Midfield,Ravenna,0.0,out,Summer,2005,2005/2006
Matteo Paro,22,Central Midfield,Siena,0.0,out,Summer,2005,2005/2006
Nicola Legrottaglie,28,Centre-Back,Siena,0.0,out,Summer,2005,2005/2006
Douglas Packer,18,Central Midfield,Siena,0.0,out,Summer,2005,2005/2006
Davide Chiumiento,20,Attacking Midfield,Le Mans UC 72,0.0,out,Summer,2005,2005/2006
Felice Piccolo,21,Centre-Back,Lazio,0.0,out,Summer,2005,2005/2006
Raffaele Palladino,21,Left Winger,AS Livorno,0.0,out,Summer,2005,2005/2006
Giuseppe Sculli,24,Left Winger,Messina Peloro,0.0,out,Summer,2005,2005/2006
Massimiliano Vieri,26,Centre-Forward,Without Club,0.0,out,Summer,2005,2005/2006
Ciro Ferrara,38,Centre-Back,Retired,0.0,out,Summer,2005,2005/2006
Antonio Chimenti,35,Goalkeeper,Cagliari Calcio,0.0,out,Winter,2005,2005/2006
Orlando Urbano,21,Centre-Back,Catanzaro,0.0,out,Winter,2005,2005/2006
Gladstone,20,Centre-Back,Cruzeiro,0.0,out,Winter,2005,2005/2006
Tiago Mendes,26,Central Midfield,Olympique Lyon,13000000.0,in,Summer,2007,2007/2008
Vincenzo Iaquinta,27,Centre-Forward,Udinese,11300000.0,in,Summer,2007,2007/2008
Jorge Andrade,29,Centre-Back,Dep. La Coruña,10000000.0,in,Summer,2007,2007/2008
Sergio Almirón,26,Central Midfield,Empoli,9000000.0,in,Summer,2007,2007/2008
Domenico Criscito,20,Centre-Back,Genoa,7500000.0,in,Summer,2007,2007/2008
Antonio Nocerino,22,Central Midfield,Piacenza,3700000.0,in,Summer,2007,2007/2008
Cristian Molinaro,23,Left-Back,Siena,2500000.0,in,Summer,2007,2007/2008
Daniele Gastaldello,24,Centre-Back,Siena,650000.0,in,Summer,2007,2007/2008
Rey Volpato,21,Centre-Forward,Empoli,400000.0,in,Summer,2007,2007/2008
Zdenek Grygera,27,Right-Back,Ajax,0.0,in,Summer,2007,2007/2008
Hasan Salihamidzic,30,Right Midfield,Bayern Munich,0.0,in,Summer,2007,2007/2008
Jess Kedwell Vanstrattan,24,Goalkeeper,Hellas Verona,0.0,in,Summer,2007,2007/2008
Stefano Di Berardino,21,Centre-Back,Juve Stabia,0.0,in,Summer,2007,2007/2008
Emanuele Belardi,29,Goalkeeper,Reggina,0.0,in,Summer,2007,2007/2008
Cristiano Novembre,20,Goalkeeper,Fano,0.0,in,Summer,2007,2007/2008
Oussama Essabr,18,Centre-Forward,Juventus U19,0.0,in,Summer,2007,2007/2008
Andrea Pisani,20,Centre-Back,Juventus U19,0.0,in,Summer,2007,2007/2008
Andrea Torta,17,Centre-Back,Juventus U19,0.0,in,Summer,2007,2007/2008
Manuele Blasi,26,Central Midfield,SSC Napoli,5050000.0,out,Summer,2007,2007/2008
Fabrizio Miccoli,28,Centre-Forward,US Palermo,4300000.0,out,Summer,2007,2007/2008
Federico Balzaretti,25,Left-Back,Fiorentina,3800000.0,out,Summer,2007,2007/2008
Matteo Paro,24,Central Midfield,Genoa,3500000.0,out,Summer,2007,2007/2008
Paolo De Ceglie,20,Left-Back,Siena,3500000.0,out,Summer,2007,2007/2008
Olivier Kapo,26,Attacking Midfield,Birmingham,2300000.0,out,Summer,2007,2007/2008
Francesco Volpe,21,Right Winger,AS Livorno,2049999.9999999998,out,Summer,2007,2007/2008
Marcelo Zalayeta,28,Centre-Forward,SSC Napoli,1400000.0,out,Summer,2007,2007/2008
Michele Paolucci,21,Centre-Forward,Udinese,1360000.0,out,Summer,2007,2007/2008
Daniele Gastaldello,24,Centre-Back,Sampdoria,1250000.0,out,Summer,2007,2007/2008
Felice Piccolo,23,Centre-Back,Empoli,400000.0,out,Summer,2007,2007/2008
Giuseppe Sculli,26,Left Winger,Genoa,300000.0,out,Summer,2007,2007/2008
Douglas Packer,20,Central Midfield,Siena,150000.0,out,Summer,2007,2007/2008
Claudio Marchisio,21,Central Midfield,Empoli,75000.0,out,Summer,2007,2007/2008
Landry Bonnefoi,23,Goalkeeper,Dijon,0.0,out,Summer,2007,2007/2008
Robert Kovac,33,Centre-Back,Bor. Dortmund,0.0,out,Summer,2007,2007/2008
Igor Tudor,29,Centre-Back,Hajduk Split,0.0,out,Summer,2007,2007/2008
Alessio Tacchinardi,31,Defensive Midfield,Brescia,0.0,out,Summer,2007,2007/2008
Giuliano Giannichedda,32,Defensive Midfield,AS Livorno,0.0,out,Summer,2007,2007/2008
Raffaele Bianco,19,Defensive Midfield,Piacenza,0.0,out,Summer,2007,2007/2008
Andrea Luci,22,Defensive Midfield,Ascoli,0.0,out,Summer,2007,2007/2008
Antonio Mirante,23,Goalkeeper,Sampdoria,0.0,out,Summer,2007,2007/2008
Orlando Urbano,23,Centre-Back,Potenza SC,0.0,out,Summer,2007,2007/2008
Claudio Scarzanella,21,Goalkeeper,Ternana,0.0,out,Summer,2007,2007/2008
Davide Chiumiento,22,Attacking Midfield,FC Luzern,0.0,out,Summer,2007,2007/2008
Rey Volpato,20,Centre-Forward,Empoli,0.0,out,Summer,2007,2007/2008
Dario Venitucci,20,Attacking Midfield,Treviso,0.0,out,Summer,2007,2007/2008
Davide Lanzafame,20,Centre-Forward,Bari,0.0,out,Summer,2007,2007/2008
Sebastian Giovinco,20,Second Striker,Empoli,0.0,out,Summer,2007,2007/2008
Andrea Pisani,20,Centre-Back,Pistoiese,0.0,out,Summer,2007,2007/2008
Andrea Torta,17,Centre-Back,Fano,0.0,out,Summer,2007,2007/2008
Alessandro Vono,19,Goalkeeper,Valenzana,0.0,out,Summer,2007,2007/2008
Emanuele Belardi,29,Goalkeeper,Reggina,0.0,out,Summer,2007,2007/2008
Valeri Bozhinov,21,Centre-Forward,Fiorentina,0.0,out,Summer,2007,2007/2008
Mohamed Sissoko,23,Defensive Midfield,Liverpool,11000000.0,in,Winter,2007,2007/2008
Guglielmo Stendardo,26,Centre-Back,Lazio,400000.0,in,Winter,2007,2007/2008
Jean-Alain Boumsong,28,Centre-Back,Olympique Lyon,3200000.0,out,Winter,2007,2007/2008
Domenico Criscito,21,Centre-Back,Genoa,1000000.0,out,Winter,2007,2007/2008
Rubén Olivera,24,Central Midfield,Peñarol,0.0,out,Winter,2007,2007/2008
Sergio Almirón,27,Central Midfield,Monaco,0.0,out,Winter,2007,2007/2008
Amauri,28,Centre-Forward,US Palermo,22800000.0,in,Summer,2008,2008/2009
Christian Poulsen,28,Defensive Midfield,Sevilla FC,9750000.0,in,Summer,2008,2008/2009
Paolo De Ceglie,21,Left-Back,Siena,3500000.0,in,Summer,2008,2008/2009
Alexander Manninger,31,Goalkeeper,Udinese,2500000.0,in,Summer,2008,2008/2009
Dario Knezevic,26,Centre-Back,AS Livorno,750000.0,in,Summer,2008,2008/2009
Albin Ekdal,18,Defensive Midfield,Brommapojkarna,600000.0,in,Summer,2008,2008/2009
