player_name,age,position,club_involved,fee,transfer_period,year,season
Cristiano Doni,32,Attacking Midfield,RCD Mallorca,0.0,Summer,2005,2005/2006
Fabrizio Cacciatore,18,Right-Back,Olbia,0.0,Summer,2005,2005/2006
Atsushi Yanagisawa,28,Centre-Forward,Messina Peloro,0.0,Summer,2005,2005/2006
Emanuele Bianchi,20,Goalkeeper,Perugia,0.0,Summer,2005,2005/2006
Stefano Sacchetti,32,Centre-Back,Mantova,0.0,Summer,2005,2005/2006
Luigi Turci,35,Goalkeeper,Cesena,0.0,Summer,2005,2005/2006
Moris Carrozzieri,24,Centre-Back,Arezzo,0.0,Summer,2005,2005/2006
Thomas Job,20,Right Winger,Cremonese,0.0,Summer,2005,2005/2006
Gennaro Delvecchio,27,Central Midfield,Lecce,0.0,Summer,2005,2005/2006
Francesco Virdis,20,Centre-Forward,Chieti,0.0,Summer,2005,2005/2006
Luca Antonini,22,Left-Back,Arezzo,0.0,Summer,2005,2005/2006
Vincenzo Iacopino,28,Attacking Midfield,Without Club,0.0,Summer,2005,2005/2006
Andrea Cittadino,17,midfield,Without Club,0.0,Summer,2005,2005/2006
Simone Inzaghi,29,Centre-Forward,Lazio,0.0,Summer,2005,2005/2006
Mark Iuliano,32,Centre-Back,RCD Mallorca,0.0,Winter,2005,2005/2006
Corrado Colombo,26,Centre-Forward,Ascoli,0.0,Winter,2005,2005/2006
Mattia Marchesetti,22,Left Winger,Chievo Verona,0.0,Winter,2005,2005/2006
Danilo Soddimo,18,Left Midfield,Sampdoria U19,0.0,Winter,2005,2005/2006
Lamberto Zauli,34,Attacking Midfield,Bologna,0.0,Winter,2005,2005/2006
Daniele Padelli,20,Goalkeeper,AS Pizzighettone,0.0,Winter,2005,2005/2006
Giovanni Taormina,17,Left Midfield,Uso Calcio,0.0,Winter,2005,2005/2006
Marco Borriello,23,Centre-Forward,AC Milan,0.0,Winter,2005,2005/2006
Emiliano Bonazzoli,27,Centre-Forward,Parma,5250000.0,Summer,2006,2006/2007
Pietro Accardi,23,Left-Back,US Palermo,2000000.0,Summer,2006,2006/2007
Massimo Bonanni,24,Left Midfield,US Palermo,2000000.0,Summer,2006,2006/2007
Fabio Quagliarella,23,Centre-Forward,Udinese,1500000.0,Summer,2006,2006/2007
Christian Terlizzi,26,Centre-Back,US Palermo,1500000.0,Summer,2006,2006/2007
Andrea Parola,27,Defensive Midfield,Ascoli,900000.0,Summer,2006,2006/2007
Mirko Pieri,27,Left-Back,Udinese,600000.0,Summer,2006,2006/2007
Christian Maggio,24,Right-Back,Fiorentina,150000.0,Summer,2006,2006/2007
Christian Vieri,32,Centre-Forward,Monaco,0.0,Summer,2006,2006/2007
Daniele Franceschini,30,Left Midfield,Chievo Verona,0.0,Summer,2006,2006/2007
Gianluca Berti,39,Goalkeeper,Fiorentina,0.0,Summer,2006,2006/2007
Saidi Oluseyi Adeshokan,21,Centre-Forward,FC Chiasso,0.0,Summer,2006,2006/2007
Ivan Zivanovic,24,Centre-Back,Smederevo,0.0,Summer,2006,2006/2007
Rubén Olivera,23,Central Midfield,Juventus,0.0,Summer,2006,2006/2007
Bidre'ce Azor,18,attack,Sampdoria U19,0.0,Summer,2006,2006/2007
Vitali Kutuzov,26,Centre-Forward,Parma,-2000000.0,Summer,2006,2006/2007
Moris Carrozzieri,25,Centre-Back,Atalanta BC,-1970000.0,Summer,2006,2006/2007
Luca Antonini,23,Left-Back,Siena,-200000.0,Summer,2006,2006/2007
Mark Iuliano,32,Centre-Back,Messina Peloro,0.0,Summer,2006,2006/2007
Christian Vieri,33,Centre-Forward,Atalanta BC,0.0,Summer,2006,2006/2007
Francesco Antonioli,36,Goalkeeper,Bologna,0.0,Summer,2006,2006/2007
Marcello Castellini,33,Centre-Back,Bologna,0.0,Summer,2006,2006/2007
Max Tonetto,31,Left-Back,AS Roma,0.0,Summer,2006,2006/2007
Fabrizio Cacciatore,19,Right-Back,Reggiana,0.0,Summer,2006,2006/2007
Gionata Mingozzi,21,Central Midfield,Lecce,0.0,Summer,2006,2006/2007
Thomas Job,21,Right Winger,Ascoli,0.0,Summer,2006,2006/2007
Corrado Colombo,26,Centre-Forward,Brescia,0.0,Summer,2006,2006/2007
Marco Pisano,24,Left-Back,US Palermo,0.0,Summer,2006,2006/2007
