player_name,age,position,club_involved,fee,transfer_period,year,season
Erick Pulgar,25,Defensive Midfield,Fiorentina,12300000.0,out,Summer,2019,2019/2020
Felipe Avenatti,26,Centre-Forward,Standard Liège,3750000.0,out,Summer,2019,2019/2020
Alex Ferrari,25,Centre-Back,Sampdoria,3600000.0,out,Summer,2019,2019/2020
Filip Helander,26,Centre-Back,Rangers,3350000.0,out,Summer,2019,2019/2020
Emil Krafth,24,Right-Back,Amiens SC,2000000.0,out,Summer,2019,2019/2020
Ádám Nagy,24,Defensive Midfield,Bristol City,2000000.0,out,Summer,2019,2019/2020
Sebastien De Maio,32,Centre-Back,Udinese Calcio,1500000.0,out,Summer,2019,2019/2020
Lassi Lappalainen,20,Left Winger,Montreal,180000.0,out,Summer,2019,2019/2020
Lorenzo Colli,22,Attacking Midfield,Virtus Castelfr,0.0,out,Summer,2019,2019/2020
Giordano Trovade,21,Central Midfield,Südtirol,0.0,out,Summer,2019,2019/2020
Caio Vinicius Pirana,20,Goalkeeper,Tamai,0.0,out,Summer,2019,2019/2020
Nicola Ghini,19,Defensive Midfield,Prato,0.0,out,Summer,2019,2019/2020
Luca Rizzo,27,Central Midfield,AS Livorno,0.0,out,Summer,2019,2019/2020
Alessandro Bianconi,20,Centre-Back,Como,0.0,out,Summer,2019,2019/2020
Fabrizio Brignani,21,Centre-Back,Cesena,0.0,out,Summer,2019,2019/2020
Nicolás Domínguez,21,Central Midfield,Vélez Sarsfield,0.0,out,Summer,2019,2019/2020
César Falletti,26,Attacking Midfield,Club Tijuana,0.0,out,Summer,2019,2019/2020
Diego Falcinelli,28,Centre-Forward,Perugia,0.0,out,Summer,2019,2019/2020
Arturo Calabresi,23,Right-Back,Amiens SC,0.0,out,Summer,2019,2019/2020
Kingsley Michael,20,Central Midfield,Cremonese,0.0,out,Summer,2019,2019/2020
Federico Ravaglia,19,Goalkeeper,AS Gubbio,0.0,out,Summer,2019,2019/2020
Godfred Donsah,23,Central Midfield,Cercle Brugge,0.0,out,Summer,2019,2019/2020
Hamza El Kaouakibi,21,Right-Back,Piacenza,0.0,out,Summer,2019,2019/2020
Juan Manuel Valencia,21,Central Midfield,Cesena,0.0,out,Summer,2019,2019/2020
Antonio Santurro,27,Goalkeeper,Sambenedettese,0.0,out,Summer,2019,2019/2020
Andrea Vassallo,21,Left Winger,Without Club,0.0,out,Summer,2019,2019/2020
Aaron Mattia Tabacchi,21,Right Winger,Retired,0.0,out,Summer,2019,2019/2020
Lorenzo Crisetig,26,Defensive Midfield,Without Club,0.0,out,Summer,2019,2019/2020
Roberto Soriano,28,Attacking Midfield,Villarreal,0.0,out,Summer,2019,2019/2020
Nicola Sansone,27,Left Winger,Villarreal,0.0,out,Summer,2019,2019/2020
Danilo,35,Centre-Back,Udinese Calcio,0.0,out,Summer,2019,2019/2020
Federico Mattiello,23,Right-Back,Atalanta BC,0.0,out,Summer,2019,2019/2020
Simone Edera,22,Right Winger,Torino,0.0,out,Summer,2019,2019/2020
Lyanco,22,Centre-Back,Torino,0.0,out,Summer,2019,2019/2020
Riccardo Orsolini,22,Right Winger,Juventus,0.0,out,Summer,2019,2019/2020
Emanuel Vignato,19,Right Winger,Chievo Verona,1100000.0,in,Winter,2019,2019/2020
Sebastian Breza,21,Goalkeeper,Potenza,0.0,in,Winter,2019,2019/2020
Musa Barrow,21,Left Winger,Atalanta BC,0.0,in,Winter,2019,2019/2020
Musa Juwara,18,Left Winger,Bologna U19,0.0,in,Winter,2019,2019/2020
Saphir Taïder,27,Central Midfield,Montreal,0.0,out,Winter,2019,2019/2020
