player_name,age,position,club_involved,fee,transfer_period,year,season
Giuseppe Alberga,30,Goalkeeper,Taranto,0.0,Summer,1997,1997/1998
Paolo Annoni,27,Left-Back,Lecce,0.0,Summer,1997,1997/1998
Antonio Bellavista,19,Defensive Midfield,Giulianova,0.0,Summer,1997,1997/1998
Danilo Macera,19,defence,Giulianova,0.0,Summer,1997,1997/1998
Marco Di Vaio,20,Centre-Forward,Lazio,0.0,Summer,1997,1997/1998
Marco Zanchi,20,Centre-Back,Atalanta BC,0.0,Summer,1997,1997/1998
Francesco Flachi,22,Centre-Forward,Fiorentina,0.0,Summer,1997,1997/1998
Grégory Campi,21,Left Midfield,OG Rouen,0.0,Winter,1997,1997/1998
Marcus Allbäck,24,Centre-Forward,Örgryte,0.0,Winter,1997,1997/1998
Lorenzo Sibilano,19,Centre-Back,Bari U19,0.0,Winter,1997,1997/1998
Roberto Ripa,30,Centre-Back,Ancona,0.0,Winter,1997,1997/1998
Carlo Sassarini,26,Left-Back,Andria,0.0,Winter,1997,1997/1998
Daniel Andersson,20,Defensive Midfield,Malmö FF,0.0,Summer,1998,1998/1999
Rachid Neqrouz,26,Sweeper,BSC Young Boys,0.0,Summer,1998,1998/1999
Attilio Gregori,32,Goalkeeper,Siena,0.0,Summer,1998,1998/1999
Michael Madsen,24,Left Midfield,Akademisk BK,0.0,Summer,1998,1998/1999
Peter Knudsen,25,Left Midfield,Akademisk BK,0.0,Summer,1998,1998/1999
Gionatha Spinesi,20,Centre-Forward,Castel di Sangro,0.0,Summer,1998,1998/1999
Hany Said,18,Sweeper,El Ahly U19,0.0,Summer,1998,1998/1999
Duccio Innocenti,22,Centre-Back,Lucchese,0.0,Summer,1998,1998/1999
Yksel Osmanovski,21,Left Midfield,Malmö FF,0.0,Summer,1998,1998/1999
Michele Tarallo,17,Centre-Forward,Bari U19,0.0,Summer,1998,1998/1999
Rocco Roberto Paris,19,Left-Back,Bari U19,0.0,Summer,1998,1998/1999
Nicola Ventola,20,Centre-Forward,Inter,-21000000.0,Summer,1998,1998/1999
